No.,x_m,y_m,z_m,official_velocity_ratio,predicted_velocity_ratio,speed_lbm,solid_corner_neighbors_max,nearest_valid_velocity_ratio,fluid_weighted_velocity_ratio,vertical_valid_above_velocity_ratio,z_plus_half_velocity_ratio,fluid_weighted_solid_neighbors_max,nearest_valid_search_radius_max,vertical_valid_above_dz_max,samples
22,-114.500000,-8.000000,2.000000,0.58999996,0.16300356,0.00656745,2,0.29856955,0.32600711,0.29856955,0.20939713,2,0,0,19
23,-90.500000,8.000000,2.000000,0.54000004,0.12600656,0.00507683,2,0.28353181,0.25201311,0.28353181,0.19376801,2,0,0,19
24,-56.000000,33.000000,2.000000,0.46000000,0.28048573,0.01130083,0,0.28147988,0.28048573,0.28147988,0.33982742,0,0,0,19
25,-51.000000,22.000000,2.000000,0.52000000,0.36917086,0.01487397,0,0.33869675,0.36917086,0.33869675,0.37071686,0,0,0,19
26,-46.500000,11.000000,2.000000,0.55000000,0.45826083,0.01846343,0,0.46472313,0.45826083,0.46472313,0.50757123,0,0,0,19
27,-39.000000,16.000000,2.000000,0.48000000,0.00000000,0.00000000,4,0.11134218,0.00000000,0.31869598,0.15812087,4,1,1,19
28,-39.500000,-4.000000,2.000000,0.71000000,0.18090167,0.00728857,2,0.36008453,0.36180334,0.43735355,0.27280530,2,1,1,19
29,-32.000000,0.000000,2.000000,0.61000000,0.01329987,0.00053585,2,0.05041254,0.02659974,0.23765633,0.13366208,2,1,1,19
30,-39.000000,-11.000000,2.000000,0.69000000,0.00000000,0.00000000,4,0.12936150,0.00000000,0.39975261,0.19987630,4,1,1,19
31,6.500000,52.000000,2.000000,0.44000000,0.20273667,0.00816830,2,0.45534178,0.40547335,0.45534178,0.20172047,2,0,0,19
32,65.500000,74.500000,2.000000,0.54000004,0.00000000,0.00000000,4,0.05171412,0.00000000,0.30358187,0.15951386,4,1,1,19
33,73.500000,56.500000,2.000000,0.52000000,0.54281400,0.02187009,0,0.54091291,0.54281400,0.54091291,0.66273643,0,0,0,19
34,-117.500000,-32.000000,2.000000,0.32000000,0.35018705,0.01410911,0,0.34202052,0.35018705,0.34202052,0.38461524,0,0,0,19
35,-86.500000,-35.500000,2.000000,0.50000000,0.35114802,0.01414783,0,0.33633095,0.35114802,0.33633095,0.38180346,0,0,0,19
36,-75.000000,-31.500000,2.000000,0.32000000,0.40088243,0.01615164,0,0.43571346,0.40088243,0.43571346,0.39285854,0,0,0,19
37,-55.500000,-23.000000,2.000000,0.48000000,0.28198408,0.01136120,0,0.28103272,0.28198408,0.28103272,0.28620363,0,0,0,19
38,-26.000000,-10.000000,2.000000,0.61000000,0.00000000,0.00000000,4,0.12064552,0.00000000,0.27159124,0.14748391,4,1,1,19
39,-9.000000,-2.500000,2.000000,0.26000000,0.41252098,0.01662056,0,0.46087797,0.41252098,0.46087797,0.37037019,0,0,0,19
40,6.500000,4.500000,2.000000,0.38000000,0.39988811,0.01611158,0,0.39154310,0.39988811,0.39154310,0.35260938,0,0,0,19
41,29.500000,15.000000,2.000000,0.46000000,0.00000000,0.00000000,2,0.08720120,0.00000000,0.25470510,0.12526806,2,1,1,19
42,53.000000,26.000000,2.000000,0.44000000,0.34939494,0.01407720,0,0.33972462,0.34939494,0.33972462,0.36074563,0,0,0,19
43,67.500000,32.500000,2.000000,0.30000002,0.31412336,0.01265610,0,0.34413076,0.31412336,0.34413076,0.34240885,0,0,0,19
44,83.000000,39.000000,2.000000,0.46000000,0.61101136,0.02461778,0,0.61101136,0.61101136,0.61101136,0.58105829,0,0,0,19
45,120.500000,56.500000,2.000000,0.20000000,0.23534922,0.00948227,0,0.18205128,0.23534922,0.18205128,0.30629161,0,0,0,19
46,-121.000000,-56.500000,2.000000,0.18000000,0.00581474,0.00023428,4,0.02325896,0.02325896,0.22918175,0.00290737,4,1,3,19
47,-96.500000,-59.500000,2.000000,0.20000000,0.00040261,0.00001622,4,0.00457329,0.00161042,0.02134304,0.00400625,4,1,1,19
48,-77.000000,-59.000000,2.000000,0.36000000,0.00000000,0.00000000,2,0.06324142,0.00000000,0.18895493,0.09447746,2,1,1,19
49,-59.500000,-51.500000,2.000000,0.30000002,0.08994800,0.00362402,4,0.15990755,0.15990755,0.15990755,0.13769263,4,0,0,19
50,-45.500000,-45.000000,2.000000,0.26000000,0.08481620,0.00341726,4,0.11308826,0.11308826,0.11308826,0.06106408,4,0,0,19
51,-24.500000,-19.500000,2.000000,0.69000000,0.48384602,0.01949426,0,0.45702707,0.48384602,0.45702707,0.51318633,0,0,0,19
52,-31.000000,-23.500000,2.000000,0.63000000,0.29702716,0.01196729,0,0.32616859,0.29702716,0.32616859,0.25970518,0,0,0,19
53,-24.500000,-38.000000,2.000000,0.57000000,0.29621709,0.01193465,0,0.30314334,0.29621709,0.30314334,0.20083101,0,0,0,19
54,-20.000000,-30.500000,2.000000,0.58999996,0.55412208,0.02232570,0,0.54463080,0.55412208,0.54463080,0.54119690,0,0,0,19
55,-11.000000,-50.000000,2.000000,0.38000000,0.42488302,0.01711863,0,0.39828416,0.42488302,0.39828416,0.44700913,0,0,0,19
56,38.000000,5.500000,2.000000,0.67000000,0.23035676,0.00928112,2,0.20449593,0.30714234,0.20449593,0.30545330,2,0,0,19
57,74.000000,22.000000,2.000000,0.34000000,0.38878271,0.01566414,0,0.45790229,0.38878271,0.45790229,0.38513636,0,0,0,19
58,63.000000,0.500000,2.000000,0.85000000,0.03546029,0.00142870,2,0.14184116,0.14184116,0.32877026,0.19583997,2,1,1,19
59,50.500000,-22.500000,2.000000,0.42000000,0.37382140,0.01506134,0,0.38999469,0.37382140,0.38999469,0.34844237,0,0,0,19
60,88.500000,-6.000000,2.000000,0.73000000,0.40659553,0.01638182,0,0.43830293,0.40659553,0.43830293,0.46585959,0,0,0,19
61,31.000000,0.000000,2.000000,0.54000004,0.00000000,0.00000000,4,0.08955681,0.00000000,0.13475790,0.03368947,4,1,1,19
62,39.500000,-20.000000,2.000000,0.69000000,0.13480377,0.00543127,2,0.18809394,0.21568604,0.18809394,0.11144260,2,0,0,19
63,92.500000,20.000000,2.000000,0.40000000,0.50945962,0.02052624,0,0.49476570,0.50945962,0.49476570,0.49820674,0,0,0,19
64,100.500000,3.500000,2.000000,0.44000000,0.32212837,0.01297862,0,0.30283064,0.32212837,0.30283064,0.32883621,0,0,0,19
65,-83.000000,-94.000000,2.000000,0.30000002,0.00000000,0.00000000,4,0.11442998,0.00000000,0.20786719,0.08050189,4,1,1,19
66,-49.500000,-78.500000,2.000000,0.32000000,0.41141345,0.01657594,2,0.41903797,0.41141345,0.41903797,0.36517440,2,0,0,19
67,-10.000000,-59.500000,2.000000,0.50000000,0.00000000,0.00000000,4,0.04680194,0.00000000,0.16086390,0.10264962,4,1,1,19
68,1.000000,-54.000000,2.000000,0.28000000,0.07076399,0.00285110,2,0.14152797,0.14152797,0.14152797,0.10774844,2,0,0,19
69,26.000000,-43.000000,2.000000,0.24000000,0.00000000,0.00000000,2,0.11115252,0.00000000,0.16822707,0.07872245,2,1,1,19
70,46.500000,-33.500000,2.000000,0.34000000,0.40547651,0.01633674,0,0.48254251,0.40547651,0.48254251,0.40173891,0,0,0,19
71,66.500000,-24.500000,2.000000,0.50000000,0.21498994,0.00866199,0,0.19588613,0.21498994,0.19588613,0.21107018,0,0,0,19
72,82.000000,-17.500000,2.000000,0.38000000,0.21286575,0.00857641,0,0.28044817,0.21286575,0.28044817,0.21653722,0,0,0,19
73,98.500000,-9.500000,2.000000,0.52000000,0.36781015,0.01481915,0,0.38185778,0.36781015,0.38185778,0.36269091,0,0,0,19
74,56.500000,-54.500000,2.000000,0.26000000,0.07734399,0.00311621,2,0.10453099,0.09519260,0.10453099,0.05260813,2,0,0,19
75,109.000000,-17.500000,2.000000,0.63000000,0.59151069,0.02383209,0,0.58906675,0.59151069,0.58906675,0.58345743,0,0,0,19
76,116.000000,-30.500000,2.000000,0.50000000,0.54996215,0.02215809,0,0.52915152,0.54996215,0.52915152,0.52967147,0,0,0,19
77,5.000000,-94.000000,2.000000,0.46000000,0.41840826,0.01685776,0,0.36157989,0.41840826,0.36157989,0.47112795,0,0,0,19
78,45.500000,-86.500000,2.000000,0.28000000,0.26845467,0.01081610,0,0.23734268,0.26845467,0.23734268,0.28737350,0,0,0,19
79,81.500000,-69.500000,2.000000,0.32000000,0.01693663,0.00068238,2,0.07880128,0.06774653,0.13807537,0.06992589,2,1,1,19
80,125.000000,-49.500000,2.000000,0.54000004,0.43701617,0.01760748,0,0.43757557,0.43701617,0.43757557,0.43159539,0,0,0,19
