No.,x_m,y_m,z_m,official_velocity_ratio,predicted_velocity_ratio,speed_lbm,solid_corner_neighbors_max,nearest_valid_velocity_ratio,fluid_weighted_velocity_ratio,vertical_valid_above_velocity_ratio,z_plus_half_velocity_ratio,fluid_weighted_solid_neighbors_max,nearest_valid_search_radius_max,vertical_valid_above_dz_max,samples
51,-24.500000,-19.500000,2.000000,0.69000000,0.50879460,0.02049944,0,0.49561879,0.50879460,0.49561879,0.49588525,0,0,0,19
52,-31.000000,-23.500000,2.000000,0.63000000,0.30715122,0.01237519,0,0.33990183,0.30715122,0.33990183,0.26748581,0,0,0,19
53,-24.500000,-38.000000,2.000000,0.57000000,0.44901968,0.01809110,4,0.24971702,0.25268887,0.24971702,0.42281955,4,0,0,19
54,-20.000000,-30.500000,2.000000,0.58999996,0.40751961,0.01641905,0,0.35770749,0.40751961,0.35770749,0.40620539,0,0,0,19
55,-11.000000,-50.000000,2.000000,0.38000000,0.34422007,0.01386870,0,0.43641042,0.34422007,0.43641042,0.34118413,0,0,0,19
56,38.000000,5.500000,2.000000,0.67000000,0.31938490,0.01286809,2,0.20097593,0.28729188,0.20097593,0.33838084,2,0,0,19
57,74.000000,22.000000,2.000000,0.34000000,0.33098892,0.01333561,0,0.24918894,0.33098892,0.24918894,0.42203211,0,0,0,19
58,63.000000,0.500000,2.000000,0.85000000,0.73604078,0.02965524,4,0.16816569,0.73604078,0.25906001,0.47649650,4,1,1,19
59,50.500000,-22.500000,2.000000,0.42000000,0.33829992,0.01363018,0,0.35144460,0.33829992,0.35144460,0.33042347,0,0,0,19
60,88.500000,-6.000000,2.000000,0.73000000,0.34226594,0.01378997,0,0.34466838,0.34226594,0.34466838,0.35994575,0,0,0,19
61,31.000000,0.000000,2.000000,0.54000004,0.40295537,0.01623516,4,0.06918240,0.06918240,0.11399694,0.42768947,4,1,1,19
62,39.500000,-20.000000,2.000000,0.69000000,0.37058482,0.01493094,2,0.18960041,0.22794379,0.18960041,0.36453311,2,0,0,19
63,92.500000,20.000000,2.000000,0.40000000,0.40935251,0.01649290,0,0.36801380,0.40935251,0.36801380,0.48968543,0,0,0,19
64,100.500000,3.500000,2.000000,0.44000000,0.31164775,0.01255635,0,0.30653449,0.31164775,0.30653449,0.31760904,0,0,0,19
65,-83.000000,-94.000000,2.000000,0.30000002,0.47475752,0.01912808,0,0.64440732,0.47475752,0.64440732,0.45986149,0,0,0,19
66,-49.500000,-78.500000,2.000000,0.32000000,0.41598763,0.01676023,2,0.41595854,0.41598763,0.41595854,0.41168729,2,0,0,19
67,-10.000000,-59.500000,2.000000,0.50000000,0.38985078,0.01570717,0,0.36027950,0.38985078,0.36027950,0.41672277,0,0,0,19
68,1.000000,-54.000000,2.000000,0.28000000,0.24690199,0.00994773,0,0.18068562,0.24690199,0.18068562,0.21090329,0,0,0,19
69,26.000000,-43.000000,2.000000,0.24000000,0.42957802,0.01730779,0,0.45564627,0.42957802,0.45564627,0.42941774,0,0,0,19
70,46.500000,-33.500000,2.000000,0.34000000,0.40343879,0.01625464,0,0.47801330,0.40343879,0.47801330,0.40296007,0,0,0,19
71,66.500000,-24.500000,2.000000,0.50000000,0.21172048,0.00853026,0,0.18115346,0.21172048,0.18115346,0.20814061,0,0,0,19
72,82.000000,-17.500000,2.000000,0.38000000,0.23437471,0.00944301,0,0.26789786,0.23437471,0.26789786,0.25173616,0,0,0,19
73,98.500000,-9.500000,2.000000,0.52000000,0.56428228,0.02273505,2,0.12545613,0.15462447,0.18657159,0.36351793,2,1,1,19
74,56.500000,-54.500000,2.000000,0.26000000,0.31061052,0.01251456,4,0.06869330,0.06869330,0.06869330,0.22770097,4,0,0,19
75,109.000000,-17.500000,2.000000,0.63000000,0.51955305,0.02093290,0,0.51935892,0.51955305,0.51935892,0.55099700,0,0,0,19
76,116.000000,-30.500000,2.000000,0.50000000,0.49367246,0.01989017,0,0.46706329,0.49367246,0.46706329,0.47960518,0,0,0,19
77,5.000000,-94.000000,2.000000,0.46000000,0.41160316,0.01658358,0,0.25846457,0.41160316,0.25846457,0.49679201,0,0,0,19
78,45.500000,-86.500000,2.000000,0.28000000,0.72537600,0.02922555,4,0.06136911,0.72537600,0.09808673,0.34666922,4,1,1,19
79,81.500000,-69.500000,2.000000,0.32000000,0.75679406,0.03049139,4,0.06387895,0.75679406,0.15114825,0.37144415,4,1,1,19
80,125.000000,-49.500000,2.000000,0.54000004,0.32403567,0.01305547,0,0.36309477,0.32403567,0.36309477,0.32670727,0,0,0,19
