No.,x_m,y_m,z_m,official_velocity_ratio,predicted_velocity_ratio,speed_lbm,solid_corner_neighbors_max,nearest_valid_velocity_ratio,fluid_weighted_velocity_ratio,vertical_valid_above_velocity_ratio,z_plus_half_velocity_ratio,fluid_weighted_solid_neighbors_max,nearest_valid_search_radius_max,vertical_valid_above_dz_max,samples
38,-26.000000,-10.000000,2.000000,0.61000000,0.35245754,0.01420059,0,0.33819549,0.35245754,0.33819549,0.37958176,0,0,0,19
39,-9.000000,-2.500000,2.000000,0.26000000,0.29239430,0.01178063,2,0.28799374,0.28799374,0.28799374,0.24547033,2,0,0,19
40,6.500000,4.500000,2.000000,0.38000000,0.24153687,0.00973157,0,0.25987275,0.24153687,0.25987275,0.24719781,0,0,0,19
41,29.500000,15.000000,2.000000,0.46000000,0.42927923,0.01729575,0,0.45166322,0.42927923,0.45166322,0.48584486,0,0,0,19
42,53.000000,26.000000,2.000000,0.44000000,0.31078124,0.01252144,2,0.26016086,0.26016086,0.26016086,0.27322997,2,0,0,19
43,67.500000,32.500000,2.000000,0.30000002,0.34914622,0.01406718,0,0.35017700,0.34914622,0.35017700,0.38584199,0,0,0,19
44,83.000000,39.000000,2.000000,0.46000000,0.22419974,0.00903306,2,0.22419974,0.22419974,0.22419974,0.24420305,2,0,0,19
45,120.500000,56.500000,2.000000,0.20000000,0.27609705,0.01112401,0,0.26656769,0.27609705,0.26656769,0.30324567,0,0,0,19
46,-121.000000,-56.500000,2.000000,0.18000000,0.76069769,0.03064867,4,0.16341600,0.76069769,0.29209349,0.77809167,4,1,3,19
47,-96.500000,-59.500000,2.000000,0.20000000,0.16986416,0.00684386,4,0.03183662,0.01876765,0.03183662,0.17435002,4,0,0,19
48,-77.000000,-59.000000,2.000000,0.36000000,0.34031676,0.01371144,0,0.34031676,0.34031676,0.34031676,0.33368597,0,0,0,19
49,-59.500000,-51.500000,2.000000,0.30000002,0.23166037,0.00933365,2,0.29566826,0.30872312,0.29566826,0.24161536,2,0,0,19
50,-45.500000,-45.000000,2.000000,0.26000000,0.20318699,0.00818645,6,0.08183114,0.08183114,0.08183114,0.21457719,6,0,0,19
51,-24.500000,-19.500000,2.000000,0.69000000,0.48050311,0.01935957,0,0.46373278,0.48050311,0.46373278,0.46547702,0,0,0,19
52,-31.000000,-23.500000,2.000000,0.63000000,0.37578031,0.01514027,0,0.41998869,0.37578031,0.41998869,0.33893454,0,0,0,19
53,-24.500000,-38.000000,2.000000,0.57000000,0.41582159,0.01675354,4,0.25630899,0.26120533,0.25630899,0.38627133,4,0,0,19
54,-20.000000,-30.500000,2.000000,0.58999996,0.39235320,0.01580799,0,0.34102596,0.39235320,0.34102596,0.37112224,0,0,0,19
55,-11.000000,-50.000000,2.000000,0.38000000,0.33485127,0.01349123,0,0.41895621,0.33485127,0.41895621,0.33279988,0,0,0,19
56,38.000000,5.500000,2.000000,0.67000000,0.31968458,0.01288016,2,0.22233045,0.31119080,0.22233045,0.35358265,2,0,0,19
57,74.000000,22.000000,2.000000,0.34000000,0.33903609,0.01365984,0,0.26482962,0.33903609,0.26482962,0.42440132,0,0,0,19
58,63.000000,0.500000,2.000000,0.85000000,0.64889783,0.02614423,4,0.17131194,0.64889783,0.26628282,0.43336246,4,1,1,19
59,50.500000,-22.500000,2.000000,0.42000000,0.35523555,0.01431252,0,0.36793825,0.35523555,0.36793825,0.35389116,0,0,0,19
60,88.500000,-6.000000,2.000000,0.73000000,0.35936936,0.01447907,0,0.35678112,0.35936936,0.35678112,0.41133554,0,0,0,19
61,31.000000,0.000000,2.000000,0.54000004,0.40669603,0.01638587,4,0.07414320,0.07414320,0.17364419,0.44592701,4,1,1,19
62,39.500000,-20.000000,2.000000,0.69000000,0.35631233,0.01435590,2,0.20808899,0.24934165,0.20808899,0.34949082,2,0,0,19
63,92.500000,20.000000,2.000000,0.40000000,0.48094832,0.01937751,0,0.41460978,0.48094832,0.41460978,0.58570651,0,0,0,19
64,100.500000,3.500000,2.000000,0.44000000,0.32604118,0.01313627,0,0.32144881,0.32604118,0.32144881,0.35704373,0,0,0,19
65,-83.000000,-94.000000,2.000000,0.30000002,0.45063378,0.01815613,0,0.63142785,0.45063378,0.63142785,0.42548417,0,0,0,19
66,-49.500000,-78.500000,2.000000,0.32000000,0.45547262,0.01835109,2,0.45514268,0.45547262,0.45514268,0.45643568,2,0,0,19
67,-10.000000,-59.500000,2.000000,0.50000000,0.36071738,0.01453338,0,0.31944315,0.36071738,0.31944315,0.37550828,0,0,0,19
68,1.000000,-54.000000,2.000000,0.28000000,0.26947509,0.01085721,0,0.21880738,0.26947509,0.21880738,0.21503985,0,0,0,19
69,26.000000,-43.000000,2.000000,0.24000000,0.42806350,0.01724677,0,0.46804530,0.42806350,0.46804530,0.42690896,0,0,0,19
70,46.500000,-33.500000,2.000000,0.34000000,0.40846464,0.01645713,0,0.48336138,0.40846464,0.48336138,0.40685327,0,0,0,19
71,66.500000,-24.500000,2.000000,0.50000000,0.22181181,0.00893685,0,0.20122049,0.22181181,0.20122049,0.24410515,0,0,0,19
72,82.000000,-17.500000,2.000000,0.38000000,0.24611657,0.00991609,0,0.27254117,0.24611657,0.27254117,0.24692429,0,0,0,19
73,98.500000,-9.500000,2.000000,0.52000000,0.50583531,0.02038021,2,0.15308704,0.18519001,0.31460989,0.39496666,2,1,1,19
74,56.500000,-54.500000,2.000000,0.26000000,0.25472491,0.01026292,4,0.07190067,0.07190067,0.07190067,0.18797853,4,0,0,19
75,109.000000,-17.500000,2.000000,0.63000000,0.58637472,0.02362516,0,0.58994520,0.58637472,0.58994520,0.61021327,0,0,0,19
76,116.000000,-30.500000,2.000000,0.50000000,0.51527180,0.02076041,0,0.48095865,0.51527180,0.48095865,0.47946320,0,0,0,19
77,5.000000,-94.000000,2.000000,0.46000000,0.40661288,0.01638252,0,0.20712118,0.40661288,0.20712118,0.55368338,0,0,0,19
78,45.500000,-86.500000,2.000000,0.28000000,0.58795637,0.02368889,4,0.06156732,0.58795637,0.12773265,0.26951879,4,1,1,19
79,81.500000,-69.500000,2.000000,0.32000000,0.76748792,0.03092225,4,0.06389957,0.76748792,0.15998976,0.36186643,4,1,1,19
80,125.000000,-49.500000,2.000000,0.54000004,0.33453459,0.01347847,0,0.37323590,0.33453459,0.37323590,0.32886742,0,0,0,19
